loc_rowid,pl_name,hostname,discoverymethod,disc_year
31586,Kepler-907 b,Kepler-907,Transit,2016
31587,Kepler-907 b,Kepler-907,Transit,2016
31588,Kepler-907 b,Kepler-907,Transit,2016
31589,Kepler-907 b,Kepler-907,Transit,2016
31590,Kepler-908 b,Kepler-908,Transit,2016
31591,Kepler-908 b,Kepler-908,Transit,2016
31592,Kepler-908 b,Kepler-908,Transit,2016
31593,Kepler-908 b,Kepler-908,Transit,2016
31594,Kepler-908 b,Kepler-908,Transit,2016
31595,Kepler-908 b,Kepler-908,Transit,2016
31596,Kepler-908 b,Kepler-908,Transit,2016
31597,Kepler-908 b,Kepler-908,Transit,2016
31598,Kepler-908 b,Kepler-908,Transit,2016
31599,Kepler-908 b,Kepler-908,Transit,2016
31600,Kepler-909 b,Kepler-909,Transit,2016
31601,Kepler-909 b,Kepler-909,Transit,2016
31602,Kepler-909 b,Kepler-909,Transit,2016
31603,Kepler-909 b,Kepler-909,Transit,2016
31604,Kepler-909 b,Kepler-909,Transit,2016
31605,Kepler-909 b,Kepler-909,Transit,2016
31606,Kepler-909 b,Kepler-909,Transit,2016
31607,Kepler-909 b,Kepler-909,Transit,2016
31608,Kepler-909 b,Kepler-909,Transit,2016
31609,Kepler-909 b,Kepler-909,Transit,2016
31610,Kepler-91 b,Kepler-91,Transit,2013
31611,Kepler-91 b,Kepler-91,Transit,2013
31612,Kepler-91 b,Kepler-91,Transit,2013
31613,Kepler-91 b,Kepler-91,Transit,2013
31614,Kepler-91 b,Kepler-91,Transit,2013
31615,Kepler-91 b,Kepler-91,Transit,2013
31616,Kepler-91 b,Kepler-91,Transit,2013
31617,Kepler-91 b,Kepler-91,Transit,2013
31618,Kepler-91 b,Kepler-91,Transit,2013
31619,Kepler-91 b,Kepler-91,Transit,2013
31620,Kepler-91 b,Kepler-91,Transit,2013
31621,Kepler-91 b,Kepler-91,Transit,2013
31622,Kepler-91 b,Kepler-91,Transit,2013
31623,Kepler-91 b,Kepler-91,Transit,2013
31624,Kepler-91 b,Kepler-91,Transit,2013
31625,Kepler-91 b,Kepler-91,Transit,2013
31626,Kepler-910 b,Kepler-910,Transit,2016
31627,Kepler-910 b,Kepler-910,Transit,2016
31628,Kepler-910 b,Kepler-910,Transit,2016
31629,Kepler-910 b,Kepler-910,Transit,2016
31630,Kepler-910 b,Kepler-910,Transit,2016
31631,Kepler-910 b,Kepler-910,Transit,2016
31632,Kepler-910 b,Kepler-910,Transit,2016
31633,Kepler-910 b,Kepler-910,Transit,2016
31634,Kepler-910 b,Kepler-910,Transit,2016
31635,Kepler-911 b,Kepler-911,Transit,2016
31636,Kepler-911 b,Kepler-911,Transit,2016
31637,Kepler-911 b,Kepler-911,Transit,2016
31638,Kepler-911 b,Kepler-911,Transit,2016
31639,Kepler-911 b,Kepler-911,Transit,2016
31640,Kepler-911 b,Kepler-911,Transit,2016
31641,Kepler-911 b,Kepler-911,Transit,2016
31642,Kepler-911 b,Kepler-911,Transit,2016
31643,Kepler-911 b,Kepler-911,Transit,2016
31644,Kepler-911 b,Kepler-911,Transit,2016
